target
"sudo mn --topo reversed,7"
"sudo mn --topo reversed,8"
"sudo mn --topo reversed,8"
"sudo mn --topo reversed,9"
"sudo mn --topo reversed,9"
"sudo mn --topo reversed,10"
"sudo mn --topo reversed,10"
"sudo mn --topo reversed,11"
"sudo mn --topo reversed,11"
"sudo mn --topo reversed,12"
"sudo mn --topo reversed,12"
"sudo mn --topo reversed,13"
"sudo mn --topo reversed,13"
"sudo mn --topo reversed,14"
"sudo mn --topo reversed,14"
"sudo mn --topo reversed,15"
"sudo mn --topo reversed,15"
"sudo mn --topo reversed,16"
"sudo mn --topo reversed,16"
"sudo mn --topo reversed,17"
"sudo mn --topo reversed,17"
"sudo mn --topo reversed,18"
"sudo mn --topo reversed,18"
"sudo mn --topo reversed,19"
"sudo mn --topo reversed,19"
"sudo mn --topo reversed,20"
"sudo mn --topo reversed,20"
"sudo mn --topo reversed,21"
"sudo mn --topo reversed,21"
"sudo mn --topo reversed,22"
"sudo mn --topo reversed,22"
"sudo mn --topo reversed,23"
"sudo mn --topo reversed,23"
"sudo mn --topo reversed,24"
"sudo mn --topo reversed,24"
"sudo mn --topo reversed,25"
"sudo mn --topo reversed,25"
"sudo mn --topo tree,1"
"sudo mn --topo tree,1"
"sudo mn --topo tree,2"
"sudo mn --topo tree,2"
"sudo mn --topo tree,3"
"sudo mn --topo tree,3"
"sudo mn --topo tree,4"
"sudo mn --topo tree,4"
"sudo mn --topo tree,5"
"sudo mn --topo tree,5"
"sudo mn --topo tree,6"
"sudo mn --topo tree,6"
"sudo mn --topo linear,4"
"sudo mn --topo linear,4"
"sudo mn --topo linear,5"
"sudo mn --topo linear,5"
"sudo mn --topo linear,6"
"sudo mn --topo linear,6"
"sudo mn --topo linear,8"
"sudo mn --topo linear,8"
"sudo mn --topo linear,10"
"sudo mn --topo linear,10"
"sudo mn --topo linear,7"
"sudo mn --topo linear,7"
"sudo mn --topo linear,9"
"sudo mn --topo linear,9"
"sudo mn --topo linear,11"
"sudo mn --topo linear,11"
"sudo mn --topo linear,12"
"sudo mn --topo linear,12"
"sudo mn --topo linear,16"
"sudo mn --topo linear,16"
"sudo mn --topo linear,15"
"sudo mn --topo linear,15"
"sudo mn --topo linear,14"
"sudo mn --topo linear,14"
"sudo mn --topo linear,13"
"sudo mn --topo linear,13"
"sudo mn --topo linear,20"
"sudo mn --topo linear,20"
"sudo mn --topo minimal"
"sudo mn --topo minimal"
"sudo mn --topo single,2"
"sudo mn --topo single,2"
"sudo mn --topo single,3"
"sudo mn --topo single,3"
"sudo mn --topo single,4"
"sudo mn --topo single,4"
"sudo mn --topo single,5"
"sudo mn --topo single,5"
"sudo mn --topo single,6"
"sudo mn --topo single,6"
"sudo mn --topo single,7"
"sudo mn --topo single,7"
"sudo mn --topo single,8"
"sudo mn --topo single,8"
"sudo mn --topo single,9"
"sudo mn --topo single,9"
"sudo mn --topo single,10"
"sudo mn --topo single,10"
"sudo mn --topo single,11"
"sudo mn --topo single,11"
"sudo mn --topo single,12"
"sudo mn --topo single,12"
"sudo mn --topo single,13"
"sudo mn --topo single,13"
"sudo mn --topo single,14"
"sudo mn --topo single,14"
"sudo mn --topo single,15"
"sudo mn --topo single,15"
"sudo mn --topo single,16"
"sudo mn --topo single,16"
"sudo mn --topo single,17"
"sudo mn --topo single,17"
"sudo mn --topo single,18"
"sudo mn --topo single,18"
"sudo mn --topo single,19"
"sudo mn --topo single,19"
"sudo mn --topo single,20"
"sudo mn --topo single,20"
"sudo mn --topo single,21"
"sudo mn --topo single,21"
"sudo mn --topo single,22"
"sudo mn --topo single,22"
"sudo mn --topo single,23"
"sudo mn --topo single,23"
"sudo mn --topo single,24"
"sudo mn --topo single,24"
"sudo mn --topo single,25"
"sudo mn --topo single,25"
"sudo mn --topo reversed,2"
"sudo mn --topo reversed,2"
"sudo mn --topo reversed,3"
"sudo mn --topo reversed,3"
"sudo mn --topo reversed,4"
"sudo mn --topo reversed,4"
"sudo mn --topo reversed,5"
"sudo mn --topo reversed,5"
"sudo mn --topo reversed,6"
"sudo mn --topo reversed,6"
"sudo mn --topo reversed,7"
"sudo mn --topo reversed,7"
"sudo mn --topo reversed,8"
"sudo mn --topo reversed,8"
"sudo mn --topo reversed,9"
"sudo mn --topo reversed,9"
"sudo mn --topo reversed,10"
"sudo mn --topo reversed,10"
"sudo mn --topo reversed,11"
"sudo mn --topo reversed,11"
"sudo mn --topo reversed,12"
"sudo mn --topo reversed,12"
"sudo mn --topo reversed,13"
"sudo mn --topo reversed,13"
"sudo mn --topo reversed,14"
"sudo mn --topo reversed,14"
"sudo mn --topo reversed,15"
"sudo mn --topo reversed,15"
"sudo mn --topo reversed,16"
"sudo mn --topo reversed,16"
"sudo mn --topo reversed,17"
"sudo mn --topo reversed,17"
"sudo mn --topo reversed,18"
"sudo mn --topo reversed,18"
"sudo mn --topo reversed,19"
"sudo mn --topo reversed,19"
"sudo mn --topo reversed,20"
"sudo mn --topo reversed,20"
"sudo mn --topo reversed,21"
"sudo mn --topo reversed,21"
"sudo mn --topo reversed,22"
"sudo mn --topo reversed,22"
"sudo mn --topo reversed,23"
"sudo mn --topo reversed,23"
"sudo mn --topo reversed,24"
"sudo mn --topo reversed,24"
"sudo mn --topo reversed,25"
"sudo mn --topo reversed,25"
"sudo mn --topo tree,1"
"sudo mn --topo tree,1"
"sudo mn --topo tree,2"
"sudo mn --topo tree,2"
"sudo mn --topo tree,3"
"sudo mn --topo tree,3"
"sudo mn --topo tree,4"
"sudo mn --topo tree,4"
"sudo mn --topo tree,5"
"sudo mn --topo tree,5"
"sudo mn --topo tree,6"
"sudo mn --topo tree,6"
"sudo mn --topo linear,4"
"sudo mn --topo linear,4"
"sudo mn --topo linear,5"
"sudo mn --topo linear,5"
"sudo mn --topo linear,6"
"sudo mn --topo linear,6"
"sudo mn --topo linear,8"
"sudo mn --topo linear,8"
"sudo mn --topo linear,10"
"sudo mn --topo linear,10"
"sudo mn --topo linear,7"
"sudo mn --topo linear,7"
"sudo mn --topo linear,9"
"sudo mn --topo linear,9"
"sudo mn --topo linear,11"
"sudo mn --topo linear,11"
"sudo mn --topo linear,12"
"sudo mn --topo linear,12"
"sudo mn --topo linear,16"
"sudo mn --topo linear,16"
"sudo mn --topo linear,15"
"sudo mn --topo linear,15"
"sudo mn --topo linear,14"
"sudo mn --topo linear,14"
"sudo mn --topo linear,13"
"sudo mn --topo linear,13"
"sudo mn --topo linear,20"
"sudo mn --topo linear,20"
"sudo mn --topo minimal"
"sudo mn --topo minimal"
"sudo mn --topo single,2"
"sudo mn --topo single,2"
"sudo mn --topo single,3"
"sudo mn --topo single,3"
"sudo mn --topo single,4"
"sudo mn --topo single,4"
"sudo mn --topo single,5"
"sudo mn --topo single,5"
"sudo mn --topo single,6"
"sudo mn --topo single,6"
"sudo mn --topo single,7"
"sudo mn --topo single,7"
"sudo mn --topo single,8"
"sudo mn --topo single,8"
"sudo mn --topo single,9"
"sudo mn --topo single,9"
"sudo mn --topo single,10"
"sudo mn --topo single,10"
"sudo mn --topo single,11"
"sudo mn --topo single,11"
"sudo mn --topo single,12"
"sudo mn --topo single,12"
"sudo mn --topo single,13"
"sudo mn --topo single,13"
"sudo mn --topo single,14"
"sudo mn --topo single,14"
"sudo mn --topo single,15"
"sudo mn --topo single,15"
"sudo mn --topo single,16"
"sudo mn --topo single,16"
"sudo mn --topo single,17"
"sudo mn --topo single,17"
"sudo mn --topo single,18"
"sudo mn --topo single,18"
"sudo mn --topo single,19"
"sudo mn --topo single,19"
"sudo mn --topo single,20"
"sudo mn --topo single,20"
"sudo mn --topo single,21"
"sudo mn --topo single,21"
"sudo mn --topo single,22"
"sudo mn --topo single,22"
"sudo mn --topo single,23"
"sudo mn --topo single,23"
"sudo mn --topo single,24"
"sudo mn --topo single,24"
"sudo mn --topo single,25"
"sudo mn --topo single,25"
"sudo mn --topo reversed,2"
"sudo mn --topo reversed,2"
"sudo mn --topo reversed,3"
"sudo mn --topo reversed,3"
"sudo mn --topo reversed,4"
"sudo mn --topo reversed,4"
"sudo mn --topo reversed,5"
"sudo mn --topo reversed,5"
"sudo mn --topo reversed,6"
"sudo mn --topo reversed,6"
"sudo mn --topo reversed,7"
"sudo mn --topo reversed,7"
"sudo mn --topo reversed,8"
"sudo mn --topo reversed,8"
"sudo mn --topo reversed,9"
"sudo mn --topo reversed,9"
"sudo mn --topo reversed,10"
"sudo mn --topo reversed,10"
"sudo mn --topo reversed,11"
"sudo mn --topo reversed,11"
"sudo mn --topo reversed,12"
"sudo mn --topo reversed,12"
"sudo mn --topo reversed,13"
"sudo mn --topo reversed,13"
"sudo mn --topo reversed,14"
"sudo mn --topo reversed,14"
"sudo mn --topo reversed,15"
"sudo mn --topo reversed,15"
"sudo mn --topo reversed,16"
"sudo mn --topo reversed,16"
"sudo mn --topo reversed,17"
"sudo mn --topo reversed,17"
"sudo mn --topo reversed,18"
"sudo mn --topo reversed,18"
"sudo mn --topo reversed,19"
"sudo mn --topo reversed,19"
"sudo mn --topo reversed,20"
"sudo mn --topo reversed,20"
"sudo mn --topo reversed,21"
"sudo mn --topo reversed,21"
"sudo mn --topo reversed,22"
"sudo mn --topo reversed,22"
"sudo mn --topo reversed,23"
"sudo mn --topo reversed,23"
"sudo mn --topo reversed,24"
"sudo mn --topo reversed,24"
"sudo mn --topo reversed,25"
"sudo mn --topo reversed,25"
"sudo mn --topo tree,1"
"sudo mn --topo tree,1"
"sudo mn --topo tree,2"
"sudo mn --topo tree,2"
"sudo mn --topo tree,3"
"sudo mn --topo tree,3"
"sudo mn --topo tree,4"
"sudo mn --topo tree,4"
"sudo mn --topo tree,5"
"sudo mn --topo tree,5"
"sudo mn --topo tree,6"
"sudo mn --topo tree,6"
"sudo mn --topo linear,4"
"sudo mn --topo linear,4"
"sudo mn --topo linear,5"
"sudo mn --topo linear,5"
"sudo mn --topo linear,6"
"sudo mn --topo linear,6"
"sudo mn --topo linear,8"
"sudo mn --topo linear,8"
"sudo mn --topo linear,10"
"sudo mn --topo linear,10"
"sudo mn --topo linear,7"
"sudo mn --topo linear,7"
"sudo mn --topo linear,9"
"sudo mn --topo linear,9"
"sudo mn --topo linear,11"
"sudo mn --topo linear,11"
"sudo mn --topo linear,12"
"sudo mn --topo linear,12"
"sudo mn --topo linear,16"
"sudo mn --topo linear,16"
"sudo mn --topo linear,15"
"sudo mn --topo linear,15"
"sudo mn --topo linear,14"
"sudo mn --topo linear,14"
"sudo mn --topo linear,13"
"sudo mn --topo linear,13"
"sudo mn --topo linear,20"
"sudo mn --topo linear,20"
"sudo mn --topo minimal"
"sudo mn --topo minimal"
"sudo mn --topo single,2"
"sudo mn --topo single,2"
"sudo mn --topo single,3"
"sudo mn --topo single,3"
"sudo mn --topo single,4"
"sudo mn --topo single,4"
"sudo mn --topo single,5"
"sudo mn --topo single,5"
"sudo mn --topo single,6"
"sudo mn --topo single,6"
"sudo mn --topo single,7"
"sudo mn --topo single,7"
"sudo mn --topo single,8"
"sudo mn --topo single,8"
"sudo mn --topo single,9"
"sudo mn --topo single,9"
"sudo mn --topo single,10"
"sudo mn --topo single,10"
"sudo mn --topo single,11"
"sudo mn --topo single,11"
"sudo mn --topo single,12"
"sudo mn --topo single,12"
"sudo mn --topo single,13"
"sudo mn --topo single,13"
"sudo mn --topo single,14"
"sudo mn --topo single,14"
"sudo mn --topo single,15"
"sudo mn --topo single,15"
"sudo mn --topo single,16"
"sudo mn --topo single,16"
"sudo mn --topo single,17"
"sudo mn --topo single,17"
"sudo mn --topo single,18"
"sudo mn --topo single,18"
"sudo mn --topo single,19"
"sudo mn --topo single,19"
"sudo mn --topo single,20"
"sudo mn --topo single,20"
"sudo mn --topo single,21"
"sudo mn --topo single,21"
"sudo mn --topo single,22"
"sudo mn --topo single,22"
"sudo mn --topo single,23"
"sudo mn --topo single,23"
"sudo mn --topo single,24"
"sudo mn --topo single,24"
"sudo mn --topo single,25"
"sudo mn --topo single,25"
"sudo mn --topo reversed,2"
"sudo mn --topo reversed,2"
"sudo mn --topo reversed,3"
"sudo mn --topo reversed,3"
"sudo mn --topo reversed,4"
"sudo mn --topo reversed,4"
"sudo mn --topo reversed,5"
"sudo mn --topo reversed,5"
"sudo mn --topo reversed,6"
"sudo mn --topo reversed,6"
"sudo mn --topo reversed,7"
"sudo mn --topo reversed,7"
"sudo mn --topo reversed,8"
"sudo mn --topo reversed,8"
"sudo mn --topo reversed,9"
"sudo mn --topo reversed,9"
"sudo mn --topo reversed,10"
"sudo mn --topo reversed,10"
"sudo mn --topo reversed,11"
"sudo mn --topo reversed,11"
"sudo mn --topo reversed,12"
"sudo mn --topo reversed,12"
"sudo mn --topo reversed,13"
"sudo mn --topo reversed,13"
"sudo mn --topo reversed,14"
"sudo mn --topo reversed,14"
"sudo mn --topo reversed,15"
"sudo mn --topo reversed,15"
"sudo mn --topo reversed,16"
"sudo mn --topo reversed,16"
"sudo mn --topo reversed,17"
"sudo mn --topo reversed,17"
"sudo mn --topo reversed,18"
"sudo mn --topo reversed,18"
"sudo mn --topo reversed,19"
"sudo mn --topo reversed,19"
"sudo mn --topo reversed,20"
"sudo mn --topo reversed,20"
"sudo mn --topo reversed,21"
"sudo mn --topo reversed,21"
"sudo mn --topo reversed,22"
"sudo mn --topo reversed,22"
"sudo mn --topo reversed,23"
"sudo mn --topo reversed,23"
"sudo mn --topo reversed,24"
"sudo mn --topo reversed,24"
"sudo mn --topo reversed,25"
"sudo mn --topo reversed,25"
"sudo mn --topo tree,1"
"sudo mn --topo tree,1"
"sudo mn --topo tree,2"
"sudo mn --topo tree,2"
"sudo mn --topo tree,3"
"sudo mn --topo tree,3"
"sudo mn --topo tree,4"
"sudo mn --topo tree,4"
"sudo mn --topo tree,5"
"sudo mn --topo tree,5"
"sudo mn --topo tree,6"
"sudo mn --topo tree,6"
"sudo mn --topo linear,4"
"sudo mn --topo linear,4"
"sudo mn --topo linear,5"
"sudo mn --topo linear,5"
"sudo mn --topo linear,6"
"sudo mn --topo linear,6"
"sudo mn --topo linear,8"
"sudo mn --topo linear,8"
"sudo mn --topo linear,10"
"sudo mn --topo linear,10"
"sudo mn --topo linear,7"
"sudo mn --topo linear,7"
"sudo mn --topo linear,9"
"sudo mn --topo linear,9"
"sudo mn --topo linear,11"
"sudo mn --topo linear,11"
"sudo mn --topo linear,12"
"sudo mn --topo linear,12"
"sudo mn --topo linear,16"
"sudo mn --topo linear,16"
"sudo mn --topo linear,15"
"sudo mn --topo linear,15"
"sudo mn --topo linear,14"
"sudo mn --topo linear,14"
"sudo mn --topo linear,13"
"sudo mn --topo linear,13"
"sudo mn --topo linear,20"
"sudo mn --topo linear,20"
"sudo mn --topo minimal"
"sudo mn --topo minimal"
"sudo mn --topo single,2"
"sudo mn --topo single,2"
"sudo mn --topo single,3"
"sudo mn --topo single,3"
"sudo mn --topo single,4"
"sudo mn --topo single,4"
"sudo mn --topo single,5"
"sudo mn --topo single,5"
"sudo mn --topo single,6"
"sudo mn --topo single,6"
"sudo mn --topo single,7"
"sudo mn --topo single,7"
"sudo mn --topo single,8"
"sudo mn --topo single,8"
"sudo mn --topo single,9"
"sudo mn --topo single,9"
"sudo mn --topo single,10"
"sudo mn --topo single,10"
"sudo mn --topo single,11"
"sudo mn --topo single,11"
"sudo mn --topo single,12"
"sudo mn --topo single,12"
"sudo mn --topo single,13"
"sudo mn --topo single,13"
"sudo mn --topo single,14"
"sudo mn --topo single,14"
"sudo mn --topo single,15"
"sudo mn --topo single,15"
"sudo mn --topo single,16"
"sudo mn --topo single,16"
"sudo mn --topo single,17"
"sudo mn --topo single,17"
"sudo mn --topo single,18"
"sudo mn --topo single,18"
"sudo mn --topo single,19"
"sudo mn --topo single,19"
"sudo mn --topo single,20"
"sudo mn --topo single,20"
"sudo mn --topo single,21"
"sudo mn --topo single,21"
"sudo mn --topo single,22"
"sudo mn --topo single,22"
"sudo mn --topo single,23"
"sudo mn --topo single,23"
"sudo mn --topo single,24"
"sudo mn --topo single,24"
"sudo mn --topo single,25"
"sudo mn --topo single,25"
"sudo mn --topo reversed,2"
"sudo mn --topo reversed,2"
"sudo mn --topo reversed,3"
"sudo mn --topo reversed,3"
"sudo mn --topo reversed,4"
"sudo mn --topo reversed,4"
"sudo mn --topo reversed,5"
"sudo mn --topo reversed,5"
"sudo mn --topo reversed,6"
"sudo mn --topo reversed,6"
"sudo mn --topo reversed,7"
"sudo mn --topo reversed,7"
"sudo mn --topo reversed,8"
"sudo mn --topo reversed,8"
"sudo mn --topo reversed,9"
"sudo mn --topo reversed,9"
"sudo mn --topo reversed,10"
"sudo mn --topo reversed,10"
"sudo mn --topo reversed,11"
"sudo mn --topo reversed,11"
"sudo mn --topo reversed,12"
"sudo mn --topo reversed,12"
"sudo mn --topo reversed,13"
"sudo mn --topo reversed,13"
"sudo mn --topo reversed,14"
"sudo mn --topo reversed,14"
"sudo mn --topo reversed,15"
"sudo mn --topo reversed,15"
"sudo mn --topo reversed,16"
"sudo mn --topo reversed,16"
"sudo mn --topo reversed,17"
"sudo mn --topo reversed,17"
"sudo mn --topo reversed,18"
"sudo mn --topo reversed,18"
"sudo mn --topo reversed,19"
"sudo mn --topo reversed,19"
"sudo mn --topo reversed,20"
"sudo mn --topo reversed,20"
"sudo mn --topo reversed,21"
"sudo mn --topo reversed,21"
"sudo mn --topo reversed,22"
"sudo mn --topo reversed,22"
"sudo mn --topo reversed,23"
"sudo mn --topo reversed,23"
"sudo mn --topo reversed,24"
"sudo mn --topo reversed,24"
"sudo mn --topo reversed,25"
"sudo mn --topo reversed,25"
